"","CASEID","SITE","IDNUM","CASENO","JURORNO","RELVEVID","COMPLEX","EVIDENCE","UNDSDEXP","UNDSDJUD","KEYEVDNC","POLEVDNC","BELIEVBL","VICTEVID","DEFTEVID","DSYMPATH","VSYMPATH","PROSATTY","DEFTATTY","CONDUCTD","PROSSTRG","DEFSTRNG","HOWCLOSE","LEANING","NVCNGMD","POPEN","DFOPN","TESTSTAT","DFWITN","CLOSPRO","CLOSDF","JDFINSTR","JRDELIB","FAVORWHO","PERSNALY","DIFJUDGE","FIRSTVOT","SECRET","HOWVOTE","CERTAIN","VOTEPROS","VOTEDEFT","VOTEUNDC","DNTREMEM","FINLVOTE","VOTEPRO2","VOTEDEF2","VOTEUND2","DNTREME2","EXPRESSD","OPENMIND","PARTICIP","INFLUENC","DOMINATE","UNREASON","REMEVID","REMINSTR","POINTVU","CLOSFRND","CONFLICT","TIME","CONVINCE","EASYRCH","SATDELIB","SATVERDT","FAIRLAW","DIFFVERD","FAIROUTC","APPROPRI","ONEPERSN","POLICE","AMCOURTS","CRMSEVRE","PRESIDE","PREVIOUS","CIVILCRM","GENDER","AGE","SCHOOL","RACE","RELIGON","INCOME","JOBSTAT","OCCUPAT"
"3116",NA,5,7011,70,11,3,5,3,-8,4,2,3,4,6,4,3,6,6,4,3,3,3,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,4,1,2,1,2,4,6,5,1,0,2,0,12,0,0,4,6,4,4,5,1,2,2,4,4,2,7,2,5,7,6,4,1,3,4,2,4,3,5,1,1,3,-9,-9,4,1,1,-9,1,3
"3117",NA,5,7012,70,12,2,5,2,-8,5,2,3,6,5,4,3,5,2,2,1,2,4,6,4,0,0,0,0,1,0,0,0,1,6,6,1,1,1,2,6,5,6,1,0,2,-9,12,-9,0,5,6,6,6,3,1,5,3,7,6,1,7,5,3,7,7,-9,5,-9,6,2,3,2,5,0,1,3,1,6,5,2,2,5,5,2
"3118",NA,5,7101,71,1,2,3,3,-8,5,4,7,4,-8,-8,7,-8,2,2,5,4,1,4,8,0,0,0,0,0,0,0,0,1,6,1,3,4,1,2,4,8,4,-9,0,1,12,0,-9,0,3,4,4,2,2,5,3,1,5,6,5,7,7,1,7,6,6,7,5,4,1,2,5,7,0,1,2,-9,2,5,1,1,7,2,2
"3119",NA,5,7102,71,2,4,5,4,5,6,5,6,4,5,5,4,5,4,5,4,5,4,5,4,0,0,0,1,0,0,0,0,0,6,3,2,6,0,1,6,8,9,1,0,1,12,-9,-9,0,5,7,4,2,6,4,6,5,7,5,6,2,7,2,6,6,4,4,5,4,1,6,6,6,0,1,2,1,4,3,1,2,4,1,3
"3120",NA,5,7103,71,3,1,3,5,-8,7,1,7,6,-8,-8,4,-8,3,1,7,5,2,2,8,0,0,0,0,0,0,0,0,1,4,2,4,4,1,2,2,7,4,1,0,1,12,0,0,0,4,6,6,5,4,1,5,2,7,7,3,7,5,1,7,7,6,5,7,4,1,4,4,6,0,0,-8,2,2,5,2,2,6,1,8
"3121",NA,5,7104,71,4,4,6,1,4,4,2,7,7,-8,-8,6,-8,5,4,2,4,1,2,8,0,0,0,0,0,0,0,1,0,4,2,1,1,1,1,5,8,2,2,0,1,12,0,0,0,6,5,7,6,4,2,2,2,7,7,5,7,3,1,7,6,6,6,6,4,1,6,4,6,0,1,2,2,3,5,5,3,6,1,1
"3122",NA,5,7105,71,5,1,7,1,1,7,1,7,3,-8,-8,7,-8,1,1,2,1,1,3,8,0,0,0,0,0,0,0,0,1,7,1,7,5,1,3,1,0,0,0,0,-9,12,-9,-9,0,1,7,7,7,7,1,1,1,6,3,7,7,7,1,7,7,7,7,6,4,2,5,6,2,0,1,2,2,2,3,1,1,7,3,8
"3123",NA,5,7106,71,6,7,7,7,7,7,5,6,7,3,7,1,3,-9,5,7,7,1,7,-9,0,0,0,0,0,0,0,0,0,1,7,7,3,1,1,5,7,4,1,0,1,11,1,-9,0,7,7,-9,7,7,1,1,1,7,7,1,7,7,7,7,7,7,7,7,1,1,7,7,7,0,-9,-8,-9,6,2,1,1,2,5,-9
"3124",NA,5,7107,71,7,1,7,5,5,7,5,7,5,4,-8,7,5,4,4,4,4,4,3,8,0,0,0,0,0,0,0,0,1,7,1,7,4,1,2,5,8,3,1,0,1,12,-9,-9,0,4,5,5,5,6,1,3,3,6,5,3,6,6,1,6,7,6,6,6,5,1,7,7,7,0,0,-8,2,3,3,1,1,5,1,3
"3125",NA,5,7108,71,8,3,4,4,4,4,3,7,6,-8,-8,6,1,4,4,5,6,2,2,8,1,0,0,0,0,0,0,0,0,3,4,1,3,1,1,6,7,4,1,0,1,12,0,0,0,6,5,5,3,5,3,3,3,6,6,5,7,7,1,5,7,6,7,5,6,1,6,6,5,1,1,2,1,2,4,2,4,7,1,1
"3126",NA,5,7109,71,9,3,3,6,-8,6,5,7,5,-8,-8,5,-8,2,4,5,5,1,3,4,1,0,0,0,0,0,0,0,0,3,5,2,3,1,3,4,7,4,1,0,1,12,-9,-9,0,2,6,6,5,2,6,4,2,7,6,5,7,5,1,6,6,7,5,7,4,1,4,6,6,0,0,-8,1,3,5,2,3,7,1,2
"3127",NA,5,7110,71,10,1,5,3,4,6,2,7,6,-8,-8,5,-8,5,3,6,5,2,3,4,0,0,0,0,0,0,0,0,1,3,3,2,3,1,1,5,7,3,2,0,-9,12,0,0,0,3,6,7,5,5,1,5,5,6,6,5,7,7,1,7,7,7,5,-9,-9,1,5,6,7,0,0,-8,1,2,5,3,1,5,6,2
"3128",NA,5,7111,71,11,3,3,2,1,6,2,7,7,-8,-8,2,-8,5,2,6,3,1,3,4,0,0,0,0,1,0,0,0,0,1,5,1,3,1,1,7,8,3,1,0,1,12,-9,-9,0,5,6,5,4,1,1,4,1,7,5,4,7,7,1,7,7,6,4,4,4,1,6,6,6,0,0,-8,1,1,5,4,4,5,1,2
"3129",NA,5,7112,71,12,7,7,-9,-8,-9,7,7,7,7,-8,-9,-8,7,7,7,7,7,1,-9,0,1,1,1,0,0,0,0,0,1,7,7,-9,-8,-9,-9,-9,-9,-9,0,1,-9,-9,-9,0,-9,7,7,-9,-9,7,-9,-9,7,7,-9,-9,-9,-9,7,7,7,-9,7,-9,1,-9,-9,-9,-9,-9,-8,-9,-9,1,1,-9,-9,5,-9
"3130",NA,5,7201,72,1,5,2,6,7,7,2,2,7,-8,2,1,6,7,6,7,6,4,2,3,1,0,0,0,0,0,0,0,0,1,7,7,3,1,1,7,9,3,-9,0,1,8,4,-9,0,7,2,5,2,1,7,3,1,7,6,6,7,7,5,6,1,7,1,7,4,1,6,7,7,0,0,-8,1,5,5,2,1,7,5,-9
"3131",NA,5,7202,72,2,6,6,5,6,7,2,3,6,-8,2,3,7,6,3,7,6,3,2,5,0,0,0,0,1,0,0,0,0,2,2,4,3,0,1,6,8,4,-9,0,1,8,4,-9,0,3,5,2,2,2,1,3,1,7,6,2,7,7,1,7,5,5,1,4,4,1,5,6,5,0,1,2,2,2,5,2,3,6,1,2
"3132",NA,5,7203,72,3,2,6,5,5,7,4,7,7,-8,2,2,5,6,6,2,3,3,4,8,0,0,0,0,0,0,0,0,1,4,5,1,3,0,3,4,8,4,-9,0,1,8,4,-9,0,4,7,5,5,1,2,3,2,6,7,2,-9,7,2,6,6,7,3,6,5,1,6,4,7,0,1,2,2,4,3,1,1,6,1,-9
"3133",NA,5,7204,72,4,2,4,4,7,7,3,3,4,7,3,2,4,3,5,6,3,4,4,3,1,0,0,0,0,0,0,0,0,6,2,1,3,0,2,5,9,3,-9,0,2,8,4,-9,0,5,5,6,4,4,1,4,1,2,4,5,6,7,1,1,1,6,3,3,3,2,6,6,6,-9,0,-8,2,2,4,2,2,6,1,4
"3134",NA,5,7205,72,5,4,7,5,-8,7,4,1,7,-8,7,1,4,4,7,7,3,3,6,8,1,0,0,0,0,0,0,0,0,7,5,1,2,0,2,5,9,3,-9,0,-9,8,4,-9,0,6,1,7,1,3,7,3,5,5,4,7,7,7,1,4,4,4,4,4,4,2,4,4,3,0,0,-8,1,4,3,1,2,6,1,-9
"3135",NA,5,7206,72,6,2,4,4,5,6,6,7,7,-8,2,4,7,4,4,4,4,4,4,4,0,0,0,1,1,0,0,1,1,3,4,1,1,0,1,4,8,4,-9,0,2,8,4,-9,0,4,2,7,4,4,7,5,3,3,7,4,7,7,2,2,1,7,7,-9,-9,2,4,7,6,0,1,2,2,2,5,2,2,6,1,1
"3136",NA,5,7207,72,7,3,7,3,6,6,4,3,4,3,3,3,4,5,4,4,4,4,5,3,0,0,0,1,0,0,0,0,0,6,5,3,5,0,2,5,8,4,-9,0,2,8,4,-9,0,7,5,7,6,5,5,4,5,5,6,6,7,7,1,5,5,6,5,5,5,2,5,6,5,1,1,1,1,2,2,1,2,3,1,2
"3137",NA,5,7208,72,8,4,2,6,7,7,7,7,-8,-8,1,1,7,7,1,7,7,1,1,1,0,0,0,1,0,0,0,1,0,1,7,7,3,0,-9,7,9,3,0,0,-9,8,4,0,0,-9,4,7,7,7,6,-9,5,6,5,5,2,7,-9,4,5,1,1,1,1,1,7,4,-9,0,1,2,-9,4,2,1,2,6,5,-9
"3138",NA,5,7209,72,9,6,5,5,4,2,7,5,6,-8,1,1,4,7,5,5,6,2,2,3,0,0,0,1,0,0,0,0,0,1,6,1,3,0,1,6,9,3,1,0,1,8,4,0,0,5,4,6,6,4,6,3,3,5,6,7,7,7,4,5,1,6,4,5,5,1,5,6,6,0,0,-8,2,3,5,8,1,7,1,2
"3139",NA,5,7210,72,10,3,6,6,7,6,4,4,6,-8,3,4,4,6,5,5,5,4,-9,4,0,0,0,1,0,0,0,0,0,1,3,1,3,0,1,5,8,3,1,0,1,8,4,-9,0,4,4,7,5,4,3,3,4,6,5,6,6,6,1,3,1,6,1,7,4,1,6,6,6,0,1,2,2,4,5,3,5,7,1,1
"3140",NA,5,7211,72,11,5,2,6,5,5,5,4,4,-8,2,2,-8,5,3,4,6,2,1,4,0,0,0,1,0,0,0,0,0,3,6,1,3,1,1,7,8,3,1,0,-9,8,4,-9,0,5,4,6,4,4,-9,5,5,5,4,4,7,7,1,6,1,7,1,6,-9,1,5,6,5,0,1,2,2,4,4,1,2,6,1,2
"3141",NA,5,7212,72,12,3,1,1,1,3,7,2,4,1,1,1,1,6,3,4,5,3,1,5,0,0,0,0,0,1,0,0,0,1,4,3,4,0,-9,4,9,3,-9,0,-9,9,4,-9,0,7,1,5,4,4,7,4,4,3,4,5,5,5,3,3,1,6,1,5,3,1,3,-9,2,0,1,1,-9,4,2,1,2,6,1,3
"3142",NA,5,7301,73,1,6,5,5,-8,1,4,5,5,-8,3,2,7,6,5,6,7,4,1,3,0,0,0,0,0,0,0,0,1,1,5,3,3,0,1,7,3,3,6,9,-9,3,3,6,9,7,1,6,4,7,7,2,4,6,4,7,5,7,1,1,1,5,4,4,4,1,6,6,6,0,0,-8,2,2,5,2,3,-9,1,2
"3143",NA,5,7302,73,2,5,3,7,7,7,7,7,7,-8,1,4,7,7,4,6,6,2,1,7,1,0,0,0,0,0,0,0,0,1,7,1,3,0,3,7,-9,-9,-9,9,3,-9,-9,4,0,1,7,3,1,7,1,1,7,5,4,7,7,1,1,1,1,7,1,7,5,1,7,7,7,0,1,2,2,3,3,1,1,3,1,3
"3144",NA,5,7303,73,3,4,6,4,6,7,7,4,6,4,2,6,7,6,2,7,7,2,1,3,0,0,0,0,0,0,0,1,0,5,2,1,4,0,3,7,0,0,0,9,-9,0,0,0,9,1,1,7,2,4,7,2,1,7,6,7,7,7,1,4,2,4,7,2,4,1,4,6,7,0,1,2,2,2,5,2,4,6,2,8
"3145",NA,5,7304,73,4,6,7,5,5,6,5,6,6,-8,4,1,7,6,6,7,7,7,3,8,0,0,0,0,1,0,0,0,0,3,4,1,6,0,2,4,11,1,0,9,2,10,2,0,9,3,6,7,4,1,2,2,2,6,6,5,7,7,1,7,7,7,2,4,6,2,7,7,7,1,1,2,1,2,3,1,2,5,1,8
"3146",NA,5,7306,73,6,6,4,1,4,1,7,5,6,-8,3,5,7,6,5,6,6,3,1,3,0,0,0,0,0,0,0,0,0,2,7,1,2,0,3,6,3,2,7,9,1,0,0,12,9,5,3,6,4,4,7,5,7,6,6,7,7,7,2,2,1,4,2,6,6,1,6,3,6,0,1,2,2,2,4,2,2,7,1,1
"3147",NA,5,7307,73,7,3,2,4,6,3,2,2,3,3,6,-9,6,4,2,1,1,6,4,1,0,0,0,0,0,0,0,0,1,3,2,7,4,0,3,1,-9,0,-9,9,-9,-9,0,-9,9,2,6,7,3,6,7,4,6,6,1,7,3,7,1,5,1,4,2,7,4,1,7,4,7,0,1,3,1,5,3,-9,2,6,1,6
"3148",NA,5,7308,73,8,6,2,6,6,6,4,5,6,7,2,5,7,6,4,6,7,3,1,7,0,1,0,1,0,0,0,1,0,1,7,1,3,0,3,6,11,1,-9,9,1,10,2,-9,9,2,4,5,5,7,7,2,2,6,5,7,6,7,1,1,1,7,4,7,4,1,5,6,7,0,1,2,2,5,4,2,3,7,1,8
"3149",NA,5,7309,73,9,5,6,1,3,1,7,3,4,-8,3,5,7,6,4,6,6,3,2,7,0,0,0,0,0,0,0,1,0,3,4,1,3,0,2,7,3,4,5,9,2,5,5,-9,9,7,2,7,6,5,7,4,6,6,5,7,7,7,1,1,1,4,4,3,6,2,2,3,5,0,0,-8,2,2,5,2,5,7,1,2
"3150",NA,5,7310,73,10,2,4,6,6,1,5,2,5,-8,4,1,7,4,4,6,7,2,1,3,0,0,0,1,0,0,0,0,0,1,6,1,3,0,1,7,-9,-9,-9,9,1,10,2,-9,9,7,1,4,4,2,7,6,7,7,4,7,7,7,1,1,1,6,2,6,4,1,5,5,7,0,1,2,2,5,4,2,2,6,5,2
"3151",NA,5,7311,73,11,4,5,6,5,3,7,3,6,-8,2,5,7,4,4,6,5,3,1,7,0,0,0,0,0,0,0,1,0,1,6,1,3,0,3,6,-9,-9,-9,9,-9,-9,2,-9,9,4,3,6,5,7,7,4,6,5,5,7,7,7,1,2,2,7,1,7,4,1,6,6,6,0,1,2,1,2,5,3,3,7,1,2
"3152",NA,5,7312,73,12,4,7,1,7,4,7,4,5,-8,7,5,7,3,3,7,4,5,6,4,1,0,0,0,0,0,0,0,0,7,7,1,4,0,2,7,9,3,0,9,2,10,2,0,0,5,1,7,1,7,1,4,1,3,4,7,7,7,7,4,7,1,7,1,7,2,4,5,4,0,1,3,2,4,4,1,2,3,1,3
"3153",NA,5,7401,74,1,4,5,3,7,7,6,6,3,4,3,2,2,4,4,5,3,3,4,4,0,1,0,1,0,0,0,0,1,4,4,2,3,0,2,5,5,7,-9,0,2,12,12,-9,0,3,5,7,4,4,5,2,1,6,4,4,7,7,2,6,6,4,3,4,4,2,2,3,7,0,1,2,2,2,4,1,3,6,1,2
"3154",NA,5,7403,74,3,6,6,4,3,7,4,3,3,4,4,4,6,3,3,3,2,2,6,8,0,0,0,9,0,0,0,0,1,7,6,1,3,0,2,7,6,6,-9,0,2,-9,12,-9,0,1,4,4,2,4,1,4,4,6,4,5,7,7,4,4,4,4,4,4,4,2,4,4,4,0,1,2,2,2,3,1,2,4,1,3
"3155",NA,5,7404,74,4,1,5,3,7,4,4,6,6,2,2,3,3,3,3,3,3,3,4,5,0,0,0,0,1,0,0,0,1,6,6,1,1,0,2,6,6,6,0,0,2,0,12,0,0,2,6,6,5,4,1,3,3,6,5,5,6,5,1,6,7,6,2,6,4,2,5,6,6,0,1,2,2,2,5,2,3,4,1,2
"3156",NA,5,7405,74,5,1,1,2,2,7,3,4,5,1,5,3,3,4,3,7,1,4,7,4,0,0,1,0,0,0,1,0,0,7,-9,-9,3,-8,2,7,3,7,2,0,2,-9,0,-9,0,1,5,5,6,1,1,1,1,7,7,1,7,5,5,7,7,7,1,-9,2,-9,5,7,7,0,0,-8,2,6,3,1,2,5,5,-9
"3157",NA,5,7406,74,6,2,6,2,6,6,7,7,4,5,4,3,5,2,2,3,3,3,4,3,0,0,0,0,0,0,0,0,1,2,1,1,3,0,1,5,6,6,-9,0,2,0,12,-9,0,5,5,5,4,2,3,4,6,7,7,5,7,7,1,6,6,3,5,2,4,1,5,6,1,0,0,-8,2,2,4,2,4,4,1,2
"3158",NA,5,7408,74,8,4,7,1,7,5,7,4,7,7,4,1,7,6,5,7,6,4,1,3,0,0,0,0,0,0,0,0,1,1,1,1,2,0,1,7,6,6,0,0,2,0,12,0,0,7,4,7,4,1,7,5,2,4,7,5,6,7,1,5,4,3,5,1,4,1,4,6,7,0,1,2,2,2,4,2,4,6,1,1
"3159",NA,5,7409,74,9,2,6,3,5,5,5,7,5,3,1,4,4,1,1,1,2,3,5,3,0,0,0,0,0,0,0,0,1,3,2,1,1,0,1,7,7,5,0,0,2,0,12,0,0,6,5,6,5,5,7,2,2,4,6,7,7,7,1,3,3,5,1,5,4,1,2,3,6,0,0,-8,2,1,4,2,4,5,1,1
"3160",NA,5,7410,74,10,6,4,5,4,6,4,6,5,3,4,3,3,2,2,5,2,4,6,7,1,0,0,0,0,0,0,0,0,7,4,4,2,0,2,5,6,6,-9,0,2,0,12,-9,0,5,5,6,5,4,5,2,2,7,6,2,-9,6,6,7,7,5,5,6,5,2,2,3,5,1,0,-8,-9,3,3,1,1,5,-9,1
"3161",NA,5,7601,76,1,4,6,4,-8,7,2,6,7,5,2,2,4,7,2,7,6,2,2,8,0,0,0,0,0,0,0,0,1,1,1,1,4,1,1,6,8,4,-9,0,2,0,12,-9,0,1,7,6,4,2,1,1,1,7,6,1,7,4,2,7,7,7,1,7,4,1,5,6,6,0,1,2,2,5,3,2,3,6,1,3
"3162",NA,5,7602,76,2,3,4,7,5,6,4,7,7,3,6,2,3,7,5,5,6,6,5,1,0,0,1,0,0,0,0,0,0,4,5,6,5,1,1,7,-9,-9,-9,0,3,-9,-9,-9,0,6,5,7,6,4,7,6,7,5,4,3,6,3,-9,2,2,6,6,7,7,-9,6,7,-9,-9,-9,-8,-9,-9,-9,-9,-9,-9,-9,-9
"3163",NA,5,7603,76,3,3,5,4,6,4,4,6,6,4,2,4,4,6,2,4,5,3,3,3,0,0,1,0,0,0,0,0,0,4,4,4,3,1,1,4,8,4,-9,0,2,12,-9,-9,0,4,7,-9,5,2,-9,1,4,6,6,1,7,5,4,5,4,4,4,5,5,3,3,4,3,0,1,2,-9,4,2,1,2,2,1,3
"3164",NA,5,7604,76,4,3,6,5,7,5,1,3,5,2,2,2,2,3,2,2,3,3,4,8,0,0,0,0,0,0,0,0,1,4,1,4,4,1,2,5,-9,2,-9,0,2,0,12,-9,0,4,7,5,3,2,1,1,3,7,5,4,7,6,4,7,7,5,7,6,5,1,4,4,6,0,1,3,2,4,3,1,1,6,1,1
"3165",NA,5,7605,76,5,4,7,7,7,6,1,4,7,5,1,1,1,6,1,6,7,2,1,8,0,0,0,0,0,0,0,0,1,3,2,1,4,1,2,6,4,8,0,0,2,0,12,0,0,1,7,7,4,2,1,1,1,7,6,1,7,7,3,7,7,6,1,7,5,1,5,7,7,0,1,1,1,3,5,1,2,7,1,1
"3166",NA,5,7607,76,7,5,5,6,-8,7,1,7,7,5,2,4,4,7,1,5,6,2,2,4,0,0,0,0,1,0,0,0,1,1,2,1,4,1,1,5,8,4,-9,0,2,-9,12,-9,0,2,7,6,5,3,1,2,1,7,6,2,7,2,3,7,7,7,1,7,4,1,7,7,5,0,1,2,1,2,5,3,2,6,1,2
"3167",NA,5,7608,76,8,5,6,4,6,6,2,6,6,7,2,2,6,6,2,6,6,2,2,3,0,0,0,0,1,1,0,0,1,2,6,1,4,1,1,7,-9,-9,-9,1,2,0,12,-9,0,2,7,6,5,3,1,1,1,7,7,1,7,3,5,7,7,7,2,4,4,1,6,6,5,0,1,2,2,4,5,2,2,7,4,-9
"3168",NA,5,7609,76,9,2,3,6,-8,2,3,2,6,5,2,5,3,6,2,3,5,3,3,8,0,0,0,0,1,1,0,0,1,4,1,5,4,1,1,5,12,0,-9,0,2,0,12,-9,0,5,6,4,4,5,1,2,1,6,4,2,7,5,6,6,6,4,6,5,6,3,2,4,7,1,0,-8,1,3,5,2,2,7,1,2
"3169",NA,5,7610,76,10,3,5,6,7,6,3,4,6,3,3,2,2,6,1,5,6,2,2,4,0,0,0,0,0,0,0,0,1,2,5,1,4,1,3,7,8,4,-9,0,2,12,-9,-9,0,2,7,4,4,5,1,3,2,6,6,2,7,3,6,7,7,6,3,6,4,1,4,6,4,0,1,2,2,3,3,1,3,7,1,3
"3170",NA,5,7611,76,11,1,2,4,4,6,3,7,6,4,3,2,2,7,2,4,6,2,-9,6,0,0,0,0,0,0,0,0,1,6,5,1,5,1,1,6,10,-9,-9,0,3,-9,-9,-9,0,3,5,3,3,1,1,1,1,7,7,1,7,4,6,7,7,5,3,4,4,-9,3,3,6,0,1,1,2,4,3,1,2,5,1,1
"3171",NA,5,7612,76,12,3,2,3,6,6,2,7,7,6,2,4,5,6,2,6,6,2,2,4,0,0,0,0,1,0,0,0,0,2,4,1,4,1,3,5,8,4,-9,0,-9,11,1,-9,0,6,7,7,7,4,1,1,1,7,7,1,7,2,7,7,7,7,1,7,2,2,2,2,5,0,0,-8,2,5,2,1,2,2,2,3
"3172",NA,5,7702,77,2,4,5,7,7,7,1,7,6,-8,1,1,-8,6,5,6,6,2,3,8,1,0,0,0,0,0,0,0,0,4,5,1,3,1,1,6,10,2,-9,0,1,12,-9,-9,0,4,6,4,-9,1,1,2,2,7,7,1,7,2,4,7,7,-9,3,-9,-9,1,5,5,7,0,0,-8,2,4,4,2,2,7,8,-9
"3173",NA,5,7703,77,3,5,4,5,5,5,4,6,5,-8,4,5,-8,5,4,5,4,4,4,4,0,0,0,0,0,0,1,0,0,5,3,1,4,1,1,6,10,2,-9,0,1,12,-9,-9,0,5,6,4,4,6,1,3,3,6,5,3,7,4,5,7,7,5,6,6,5,1,5,6,7,0,0,-8,2,6,5,1,3,6,5,-9
"3174",NA,5,7705,77,5,6,5,6,5,7,7,7,6,-8,1,3,-8,7,3,6,6,2,2,3,0,0,1,0,0,0,0,0,0,1,6,1,4,1,1,7,10,2,-9,0,1,12,0,-9,0,5,5,5,4,5,2,2,1,3,4,3,7,5,3,7,7,6,4,6,4,1,6,5,5,0,0,-8,2,2,4,2,2,6,1,8
"3175",NA,5,7706,77,6,4,5,4,4,5,4,6,4,4,4,5,1,4,4,6,5,4,4,4,0,0,0,1,0,0,0,0,1,5,5,4,5,1,1,3,10,2,0,0,1,12,0,0,0,6,4,5,6,4,4,4,4,4,6,-9,4,4,5,4,4,4,4,4,4,1,4,4,4,0,1,1,2,5,2,1,2,5,5,3
"3176",NA,5,7707,77,7,4,4,5,6,6,3,7,4,-8,1,1,-8,5,3,6,5,2,6,3,1,0,0,0,0,0,0,0,0,1,7,1,4,1,1,7,10,2,-9,0,1,12,-9,-9,0,5,6,5,5,1,1,1,2,7,6,2,7,7,6,7,7,7,1,7,2,1,7,7,7,1,1,2,2,4,5,1,2,7,1,1
"3177",NA,5,7708,77,8,4,6,3,6,7,5,5,4,-8,2,5,-8,6,6,5,4,4,4,4,0,0,0,0,0,0,0,0,1,3,5,4,4,1,1,6,10,2,-9,0,1,12,-9,-9,0,6,6,6,5,4,2,2,2,7,6,5,7,6,5,6,6,4,6,6,4,1,5,5,6,0,1,3,2,3,4,1,2,5,1,3
"3178",NA,5,7710,77,10,5,6,3,3,6,4,6,5,2,2,2,1,4,4,5,5,3,2,5,0,0,0,0,1,0,0,0,0,1,2,1,4,1,1,6,10,2,-9,0,1,12,-9,-9,0,2,5,6,5,2,5,1,1,7,6,1,7,4,6,7,7,7,3,7,5,1,7,7,6,0,1,2,1,2,2,1,1,3,5,3
"3179",NA,5,7712,77,12,5,4,5,7,6,4,7,6,-8,2,2,-8,6,4,6,6,3,6,8,1,0,0,0,0,0,0,0,0,2,3,1,4,1,1,6,8,2,0,0,1,10,0,0,0,4,6,5,5,4,3,3,2,7,6,3,7,4,4,7,7,6,3,6,4,1,6,6,7,0,0,-8,1,3,4,2,5,7,1,2
"3180",NA,5,7805,78,5,2,3,4,4,3,3,6,5,-8,-8,3,3,2,2,4,2,3,3,8,0,0,0,0,0,0,1,0,0,4,4,2,1,0,3,1,-9,-9,-9,1,2,-9,-9,-9,1,4,-9,2,1,3,1,3,5,5,4,2,6,4,5,6,6,4,2,5,4,1,2,3,6,0,1,2,2,3,4,6,2,7,1,1
"3181",NA,5,7806,78,6,2,3,5,-8,-9,3,-8,6,-8,-8,-9,7,3,4,3,5,6,2,3,1,0,0,0,0,0,0,0,0,1,2,3,2,0,1,1,12,-9,-9,0,1,12,-9,-9,0,4,4,5,6,3,5,4,2,4,2,3,2,4,5,2,2,2,1,2,3,1,2,2,1,0,1,1,-9,6,1,2,-9,2,5,-9
"3182",NA,5,7807,78,7,2,3,5,7,7,2,2,7,-8,-8,1,5,5,6,6,5,4,3,3,0,0,0,1,0,0,0,0,1,5,5,5,2,0,2,4,4,8,-9,0,2,0,12,-9,0,5,4,6,5,5,5,5,1,7,6,3,7,6,4,7,7,7,2,7,4,1,6,6,5,0,0,-8,1,1,4,2,3,4,1,1
"3183",NA,5,7808,78,8,2,3,6,7,5,5,3,5,-8,-8,2,3,3,5,3,6,3,3,8,0,0,0,1,0,0,0,0,1,3,3,4,2,0,1,3,3,-9,-9,1,2,-9,-9,-9,1,3,6,6,5,3,5,3,5,6,6,3,7,6,3,6,7,6,2,6,5,1,5,6,5,0,1,2,1,3,5,2,2,7,1,2
"3184",NA,5,7809,78,9,1,7,4,7,7,6,1,-8,-8,-8,1,-8,3,6,6,5,6,3,3,0,0,0,1,0,0,0,0,0,1,5,5,1,0,2,6,7,0,5,0,2,0,-9,-9,0,2,6,5,2,4,2,2,1,7,6,2,7,2,4,6,7,7,1,6,4,1,6,6,6,0,1,2,2,3,5,1,2,5,1,1
"3185",NA,5,7811,78,11,2,7,2,5,6,3,3,3,2,-8,6,6,3,6,4,4,5,4,8,0,0,0,0,0,1,1,0,1,6,1,3,2,0,3,3,3,7,-9,0,2,12,0,-9,0,6,5,4,5,4,5,4,5,5,7,5,7,4,2,4,4,3,7,3,5,2,4,6,6,0,0,-8,1,2,4,3,3,3,1,3
"3186",NA,5,7901,79,1,3,1,6,6,7,1,7,7,-8,-8,4,-8,6,6,7,7,2,1,3,1,0,0,0,0,0,0,0,0,1,6,5,3,0,1,-9,12,0,0,0,1,12,0,0,0,3,6,6,3,1,1,1,2,7,6,1,7,1,7,7,7,7,4,7,6,1,6,6,7,1,1,2,1,4,5,2,2,7,1,2
"3187",NA,5,7902,79,2,6,4,5,6,7,1,6,6,-8,-8,1,6,6,5,7,6,3,1,3,1,0,0,0,0,0,0,0,0,1,7,1,5,0,1,7,12,-9,-9,0,1,12,-9,-9,0,1,7,6,5,4,1,1,2,6,3,1,6,4,7,7,7,7,1,7,1,1,6,3,7,0,1,2,1,4,4,2,4,7,1,1
"3188",NA,5,7903,79,3,5,4,5,4,7,1,7,4,-8,-8,1,-8,4,3,6,4,3,3,3,1,0,0,0,0,0,0,0,0,2,6,2,3,0,1,7,12,-9,-9,0,1,12,-9,-9,0,2,7,4,3,4,1,1,1,6,5,1,6,2,6,7,7,5,1,6,2,1,5,5,7,0,1,2,2,5,3,2,2,7,3,2
"3189",NA,5,7904,79,4,7,2,7,7,7,1,7,6,-8,-8,2,-8,6,5,6,6,1,1,3,1,0,0,0,0,0,0,0,0,1,7,4,2,0,1,7,12,-9,-9,0,1,12,-9,-9,0,1,6,3,2,5,1,1,1,4,4,1,6,1,7,6,7,7,6,7,5,1,6,6,6,0,0,-8,1,2,5,3,2,4,1,2
